2
-9
29
-16
17
-17
10
-13
-16
-17
7
7
-30
13
47
51
3
-4
9
-20
-2
-3
23
17
-18
-7
23
33
-10
-1
-2
-11
-29
-11
9
-36
-11
3
-25
-39
5
1
7
-28
23
18
-6
-26
-38
2
-3
-17
-14
-4
17
-3
0
-19
-13
17
43
-9
12
-21
16
-16
0
11
42
17
6
-11
17
20
-16
23
-4
-25
-37
-42
7
6
9
19
-4
-18
6
-2
-58
8
-16
28
-5
9
2
-4
-28
54
19
1
-4
-17
-5
-8
14
11
-15
15
40
7
29
-4
1
-30
4
-7
-1
-32
7
-5
-10
-21
-33
17
6
1
1
-18
5
-4
41
-2
-3
-23
2
-21
3
16
-3
13
7
-7
16
-10
-1
-1
-14
16
-11
1
22
2
-3
19
15
-19
-11
-32
3
-2
9
-8
13
-2
2
12
9
4
-4
0
5
-26
0
8
20
4
-3
-12
4
-5
21
3
27
21
51
6
-2
20
-16
38
-4
-2
-30
7
30
-3
1
-16
20
13
6
-5
-10
10
-11
-22
2
-50
58
18
31
22
18
20
-11
3
-7
20
8
-43
11
8
14
-40
20
34
2
2
10
6
19
7
-15
-8
-7
14
-17
-15
15
-17
-13
-24
0
-12
47
36
18
29
10
0
-11
6
-7
55
-4
25
-9
-7
-4
-18
-6
2
34
46
35
37
26
52
-2
83
16
120
38
83
-164
84
-15
13
15
68
40
-4
51
19
-95
-60
100
85
11
-3
69
116
1
22
-80
-8
-56
6
-13
114
40
