Date,Open,High,Low,Close,Volume,OpenInt
20050225,29.392,29.684,29.112,29.684,471740,0
20050228,29.529,29.827,29.328,29.409,319986,0
20050301,29.565,29.798,29.335,29.399,387470,0
20050302,29.443,29.443,28.972,29.06,432558,0
20050303,29.046,29.354,29.023,29.142,166309,0
20050304,29.298,29.854,29.26,29.691,366680,0
20050307,29.565,30.142,29.504,29.892,480693,0
20050308,29.922,30.142,29.892,30.017,664115,0
20050309,29.86,30.136,29.785,29.917,234912,0
20050310,30.017,30.241,29.61,29.705,380908,0
20050311,29.86,29.86,29.423,29.578,325901,0
20050314,29.565,29.899,29.548,29.555,268969,0
20050315,29.572,30.123,29.572,29.827,254101,0
20050316,29.684,29.804,29.591,29.679,160552,0
20050317,29.555,29.617,28.922,29.278,620457,0
20050318,29.217,29.343,29.078,29.328,216840,0
20050321,29.388,29.388,29.017,29.31,217639,0
20050322,29.267,29.328,29.066,29.278,265294,0
20050323,29.017,29.023,28.511,28.802,232988,0
20050324,28.83,29.153,28.765,28.972,310708,0
20050328,28.911,29.278,28.802,29.09,415293,0
20050329,29.09,29.278,28.587,28.691,276808,0
20050330,28.547,29.142,28.547,29.035,251382,0
20050331,28.972,29.504,28.83,29.487,319023,0
20050401,29.509,29.86,29.217,29.388,378507,0
20050404,29.392,29.572,29.249,29.572,227714,0
20050405,29.572,29.76,29.415,29.699,314709,0
20050406,29.822,29.835,29.364,29.487,341414,0
20050407,29.359,29.679,29.242,29.628,138004,0
20050408,29.542,29.748,29.443,29.591,167587,0
20050411,29.464,29.622,29.086,29.217,417051,0
20050412,28.579,28.579,26.483,27.891,4171299,0
20050413,27.645,27.928,27.36,27.878,849290,0
20050414,27.848,28.165,27.565,27.922,607666,0
20050415,27.766,27.985,27.31,27.377,547058,0
20050418,27.42,27.996,27.222,27.491,794443,0
20050419,27.985,28.452,27.942,28.304,832341,0
20050420,28.396,28.459,28.078,28.292,744552,0
20050421,28.292,28.385,28.141,28.265,585920,0
20050422,28.271,28.271,28.078,28.16,356444,0
20050425,28.177,28.703,28.141,28.703,313268,0
20050426,28.641,28.759,28.192,28.216,390666,0
20050427,28.141,28.658,28.133,28.359,433520,0
20050428,28.234,28.485,28.204,28.459,259056,0
20050429,28.141,28.241,27.745,28.102,563048,0
20050502,28.141,28.204,27.796,28.096,306871,0
20050503,27.971,28.041,27.217,27.377,902542,0
20050504,27.222,28.133,27.109,28.133,537305,0
20050505,27.66,27.996,27.522,27.827,408096,0
20050506,27.766,28.198,27.766,28.133,283525,0
20050509,28.141,28.296,28.133,28.234,139765,0
20050510,27.827,28.296,27.827,28.271,324463,0
20050511,28.296,28.378,28.078,28.141,340293,0
20050512,28.141,28.365,27.985,28.092,368597,0
20050513,28.078,28.198,27.584,27.928,259377,0
20050516,27.991,28.652,27.948,28.447,283685,0
20050517,28.323,28.623,28.064,28.428,265610,0
20050518,28.572,28.635,28.234,28.452,439914,0
20050519,28.547,28.579,28.304,28.421,338375,0
20050520,28.516,28.579,28.216,28.359,334534,0
20050523,28.234,28.421,28.154,28.421,211561,0
20050524,28.265,28.665,28.141,28.421,333734,0
20050525,28.277,28.359,28.116,28.216,135602,0
20050526,28.304,28.547,28.078,28.323,162149,0
20050527,28.165,28.315,28.007,28.277,139765,0
20050531,28.304,28.421,27.991,28.392,224355,0
20050601,28.335,29.066,28.335,28.872,232988,0
20050602,28.83,28.998,28.765,28.96,135286,0
20050603,28.922,29.09,28.685,28.83,157036,0
20050606,28.872,29.112,28.816,29.112,117057,0
20050607,29.204,29.754,29.112,29.742,315341,0
20050608,29.735,29.822,29.185,29.31,266895,0
20050609,29.298,29.548,29.267,29.292,103465,0
20050610,29.26,29.278,28.695,29.028,208044,0
20050613,29.017,29.165,28.647,28.96,178785,0
20050614,28.891,29.078,28.784,28.83,272650,0
20050615,28.83,28.883,28.447,28.496,163429,0
20050616,28.485,28.609,28.485,28.579,267052,0
20050617,28.635,28.679,28.421,28.516,150956,0
20050620,28.459,28.516,28.392,28.421,102344,0
20050621,28.452,28.503,28.378,28.436,255218,0
20050622,28.409,28.746,28.359,28.679,199251,0
20050623,28.641,29.01,28.641,28.765,265294,0
20050624,28.703,28.83,28.335,28.78,221158,0
20050627,28.703,28.861,28.658,28.78,167269,0
20050628,28.861,29.086,28.665,29.078,208684,0
20050629,29.078,29.286,29.035,29.197,319986,0
20050630,29.267,29.542,29.217,29.228,402177,0
20050701,29.204,29.354,29.078,29.148,160392,0
20050705,29.303,29.515,29.298,29.499,360123,0
20050706,29.31,29.61,29.028,29.328,465342,0
20050707,29.322,29.359,29.041,29.359,177501,0
20050708,29.359,29.641,29.204,29.591,319826,0
20050711,29.628,30.017,29.628,29.955,284482,0
20050712,29.955,30.017,29.559,29.617,221638,0
20050713,29.548,30.012,29.322,29.827,324939,0
20050714,29.827,30.017,29.816,29.86,241788,0
20050715,29.827,29.827,29.499,29.529,187579,0
20050718,29.548,29.641,29.235,29.548,158953,0
20050719,29.548,30.199,29.548,29.904,294878,0
20050720,29.86,30.08,29.76,30.048,131768,0
20050721,30.109,30.173,29.798,29.99,168068,0
20050722,30.087,30.241,29.892,30.23,205486,0
20050725,30.223,30.26,30.017,30.173,119616,0
20050726,30.104,30.204,29.955,30.142,179740,0
20050727,29.078,29.392,28.861,28.861,609743,0
20050728,28.954,29.078,28.296,28.616,620777,0
20050729,28.741,28.84,28.421,28.472,161509,0
20050801,28.535,28.904,28.491,28.84,199891,0
20050802,28.765,29.129,28.765,29.046,329740,0
20050803,28.746,28.746,28.265,28.452,158471,0
20050804,28.296,28.296,27.991,28.086,278404,0
20050805,28.06,28.096,27.296,27.796,362842,0
20050808,27.778,28.323,27.778,28.209,256020,0
20050809,28.271,28.579,28.234,28.452,164390,0
20050810,28.765,28.833,28.587,28.797,271212,0
20050811,28.735,29.129,28.71,29.078,301275,0
20050812,28.985,29.078,28.816,29.046,138164,0
20050815,29.078,29.078,28.926,29.017,128887,0
20050816,29.142,29.142,28.703,28.802,193973,0
20050817,28.703,28.904,28.665,28.746,269130,0
20050818,28.641,28.673,28.315,28.452,168230,0
20050819,28.447,28.603,28.311,28.511,132888,0
20050822,28.52,28.759,28.516,28.679,382191,0
20050823,28.641,28.83,28.603,28.679,155274,0
20050824,28.673,28.765,28.553,28.691,213958,0
20050825,28.609,28.609,28.304,28.392,243066,0
20050826,28.403,28.452,28.26,28.335,157996,0
20050829,28.234,28.296,27.835,28.26,223396,0
20050830,28.204,28.271,27.814,27.82,406812,0
20050831,27.827,27.909,27.37,27.652,296156,0
20050901,27.402,28.047,27.327,27.622,331016,0
20050902,27.66,27.766,27.516,27.629,168549,0
20050906,27.629,28.096,27.578,27.991,388423,0
20050907,27.948,28.047,27.827,28.047,433685,0
20050908,28.041,28.047,27.827,27.891,291519,0
20050909,27.87,27.891,27.722,27.741,201010,0
20050912,27.638,27.741,27.454,27.572,312624,0
20050913,27.459,27.785,27.397,27.629,259217,0
20050914,27.695,28.847,27.695,28.579,781012,0
20050915,28.609,28.735,28.447,28.452,378507,0
20050916,28.452,28.83,28.442,28.728,214124,0
20050919,28.647,28.717,28.516,28.609,218279,0
20050920,28.516,28.911,28.459,28.527,252662,0
20050921,28.452,28.485,27.858,27.954,540346,0
20050922,27.922,28.141,27.814,27.954,385228,0
20050923,27.858,27.897,27.766,27.827,157677,0
20050926,27.827,28.304,27.778,28.014,194451,0
20050927,27.891,28.296,27.835,28.296,211404,0
20050928,28.296,28.695,28.296,28.565,319346,0
20050929,28.691,29.766,28.665,29.604,450310,0
20050930,29.604,29.998,29.399,29.922,321903,0
20051003,30.017,30.023,29.798,29.955,259056,0
20051004,29.978,30.08,29.705,29.705,450467,0
20051005,29.705,29.705,29.01,29.148,509478,0
20051006,29.112,29.423,28.998,29.06,184219,0
20051007,28.954,29.191,28.833,28.96,271528,0
20051010,29.191,29.548,28.861,29.459,166309,0
20051011,29.328,30.042,29.26,29.955,503084,0
20051012,29.885,29.892,29.267,29.402,275369,0
20051013,29.343,29.515,28.765,29.443,288478,0
20051014,29.359,29.827,29.328,29.493,316945,0
20051017,29.493,30.029,29.493,30.012,463742,0
20051018,30.029,30.08,29.529,29.672,167587,0
20051019,29.359,30.08,29.017,30.08,233792,0
20051020,29.955,30.142,29.335,29.604,191093,0
20051021,29.699,29.955,29.499,29.86,166309,0
20051024,29.865,30.173,29.779,30.149,353244,0
20051025,30.055,30.317,29.892,30.129,136404,0
20051026,30.129,30.778,30.109,30.491,278883,0
20051027,31.266,32.131,31.217,31.705,587676,0
20051028,31.507,32.392,31.423,31.988,499084,0
20051031,33.237,33.638,32.722,33.1,895986,0
20051101,33.1,33.749,33.1,33.373,575364,0
20051102,33.456,34.137,33.456,33.949,661878,0
20051103,33.05,33.638,33.016,33.3,457825,0
20051104,33.125,33.919,33.125,33.813,517634,0
20051107,33.769,34.38,33.645,34,314226,0
20051108,33.769,34.151,33.707,34.051,288960,0
20051109,33.925,34.08,33.806,33.869,157677,0
20051110,33.495,34.013,32.924,34.007,372436,0
20051111,33.849,33.987,33.595,33.832,219076,0
20051114,33.832,34.231,33.456,34.145,406976,0
20051115,33.987,34.051,33.287,33.429,281767,0
20051116,33.175,33.401,33.144,33.268,170627,0
20051117,33.424,33.707,33.351,33.707,236028,0
20051118,33.769,34.145,33.769,33.994,249144,0
20051121,33.837,33.869,33.645,33.738,337094,0
20051122,33.769,33.881,33.707,33.863,400419,0
20051123,33.8,34,33.769,33.863,316782,0
20051125,33.863,34.551,33.863,34.493,117695,0
20051128,34.645,34.788,34,34.158,381229,0
20051129,34.264,34.508,34.013,34.194,218279,0
20051130,34.3,34.519,33.956,34.114,206126,0
20051201,34.145,34.27,34.018,34.237,224994,0
20051202,34.38,34.429,34.167,34.207,158312,0
20051205,34.237,34.551,34.018,34.545,234747,0
20051206,34.545,34.893,34.337,34.436,261772,0
20051207,34.493,34.557,34.27,34.386,212362,0
20051208,34.519,34.987,34.485,34.869,493969,0
20051209,34.865,35.733,34.865,35.444,375637,0
20051212,35.771,36.558,35.557,35.707,643641,0
20051213,35.937,36.144,35.575,36.001,319023,0
20051214,35.844,36.25,35.688,35.702,233952,0
20051215,35.695,35.937,35.22,35.35,162149,0
20051216,35.407,35.495,35.195,35.306,126969,0
20051219,35.3,35.581,35.283,35.377,387150,0
20051220,34.938,35.32,34.569,34.987,707609,0
20051221,34.865,35.075,34.843,34.907,294878,0
20051222,34.82,35.206,34.748,35.145,206445,0
20051223,35.113,35.5,35.023,35.5,573602,0
20051227,35.356,35.419,35.145,35.295,152078,0
20051228,35.232,35.395,35.145,35.395,135926,0
20051229,35.395,35.458,35.206,35.232,97064,0
20051230,35.113,35.412,34.807,35.326,153193,0
20060103,35.34,35.702,35.095,35.407,401699,0
20060104,35.395,35.615,35.157,35.587,356923,0
20060105,35.587,36.021,35.395,35.419,266575,0
