Date,Open,High,Low,Close,Volume,OpenInt
19991110,51.804,56.035,51.405,54.39,96836066,0
19991111,54.791,61.314,54.791,59.772,33930025,0
19991112,60.573,61.066,55.191,56.187,17700446,0
19991115,56.187,56.485,53.648,54.991,10397626,0
19991117,52.254,54.341,51.904,53.951,6959917,0
19991118,54.139,54.942,52.697,52.845,5655644,0
19991119,52.845,52.845,51.202,51.804,6101988,0
19991122,51.052,51.202,48.616,50.311,5735589,0
19991123,50.51,53.398,50.411,52.747,3394561,0
19991124,52.836,54.59,52.79,54.19,2612140,0
19991126,54.791,55.59,54.59,55.341,1585095,0
19991129,56.044,56.242,53.638,54.541,2381538,0
19991130,53.941,54.139,52.89,52.89,2020889,0
19991201,53.041,53.941,52.539,52.738,1684817,0
19991202,52.836,53.691,52.738,53.691,1667195,0
19991203,53.99,54.19,53.085,53.191,2101674,0
19991206,53.237,53.237,52.336,53.041,1676666,0
19991207,52.79,54.44,52.738,54.44,2149141,0
19991208,54.44,54.74,53.441,54.74,2126246,0
19991209,54.74,55.04,53.339,54.039,2053850,0
19991210,53.14,53.638,52.336,52.94,1496520,0
19991213,53.14,53.591,51.939,52.836,1699316,0
19991214,52.836,52.836,51.836,52.037,2261200,0
19991215,52.037,52.087,50.987,51.036,1921051,0
19991216,51.036,51.286,50.636,51.238,1635552,0
19991217,51.836,54.139,51.789,53.339,2374108,0
19991220,54.19,54.843,53.591,54.843,1799399,0
19991221,54.64,55.242,54.039,55.242,1516418,0
19991222,55.191,55.191,52.89,53.638,1515820,0
19991223,53.237,54.341,52.539,54.241,1415020,0
19991227,54.843,55.794,54.039,55.794,1772431,0
19991228,55.642,55.794,54.49,55.242,1260166,0
19991229,55.242,55.543,54.09,54.44,1084335,0
19991230,55.441,55.642,54.44,54.44,1110707,0
19991231,55.141,55.642,54.74,55.242,778224,0
20000103,55.794,55.841,53.638,53.691,1526006,0
20000104,53.638,53.638,51.737,51.986,1660965,0
20000105,51.939,54.44,51.836,54.44,1680022,0
20000106,52.738,54.541,52.037,54.44,2348097,0
20000107,54.139,54.139,52.638,53.14,1193763,0
20000110,53.54,53.99,53.191,53.691,1428322,0
20000111,53.738,53.99,52.237,52.237,1222528,0
20000112,52.94,54.039,52.388,53.941,1315659,0
20000113,54.139,54.843,53.941,54.693,1283897,0
20000114,55.141,55.441,54.693,55.29,1390329,0
20000118,55.242,55.242,53.941,54.991,1175188,0
20000119,54.843,54.89,53.99,54.64,1303193,0
20000120,54.541,55.341,54.541,55.141,2363560,0
20000121,55.141,55.141,53.389,53.84,1522290,0
20000124,54.341,54.64,52.836,52.836,996484,0
20000125,52.539,53.339,51.836,52.738,1513782,0
20000126,52.237,52.539,51.638,52.138,1118736,0
20000127,52.289,52.336,51.238,52.138,1352452,0
20000128,52.138,52.738,51.238,51.986,1587732,0
20000131,50.435,51.238,47.231,48.033,6886684,0
20000201,47.783,49.234,46.68,49.134,5706342,0
20000202,47.832,47.983,45.78,46.631,5681889,0
20000203,47.431,47.634,45.931,46.129,2339468,0
20000204,46.58,46.58,44.887,45.139,2091726,0
20000207,45.337,45.479,44.437,44.637,1774107,0
20000208,45.037,47.531,44.637,47.531,2463161,0
20000209,47.634,47.732,46.431,46.431,1449541,0
20000210,46.481,46.83,45.239,45.68,1193407,0
20000211,45.479,45.629,44.137,44.137,1215220,0
20000214,44.286,44.437,43.336,43.535,2460404,0
20000215,43.587,44.034,42.885,43.986,1417780,0
20000216,44.186,45.187,43.636,44.838,1833794,0
20000217,45.239,46.631,44.937,46.431,1241708,0
20000218,46.431,47.583,44.236,45.579,1832837,0
20000222,45.579,45.579,43.685,44.034,1469433,0
20000223,44.086,45.037,43.284,43.986,1025608,0
20000224,44.169,44.169,43.217,43.418,1257647,0
20000225,44.12,44.77,43.418,44.57,1152654,0
20000228,44.621,44.669,43.77,44.169,677906,0
20000229,44.169,44.42,43.77,43.87,899997,0
20000301,43.87,43.919,41.658,42.159,1763085,0
20000302,41.857,43.067,41.81,42.819,1362283,0
20000303,42.819,42.969,42.21,42.309,1235358,0
20000306,43.669,43.669,42.159,42.36,1715738,0
20000307,42.36,42.409,39.347,40.657,2779581,0
20000308,42.36,43.77,41.208,43.619,2727085,0
20000309,43.77,43.77,42.108,42.561,1437913,0
20000310,43.168,43.669,42.61,42.917,930920,0
20000313,41.96,43.519,41.857,42.36,805074,0
20000314,42.159,42.969,42.009,42.21,1285453,0
20000315,42.508,44.471,41.458,44.12,2726485,0
20000316,44.869,46.281,44.22,45.169,1960005,0
20000317,45.823,45.823,44.57,44.57,745983,0
